id,continent,gadm_level_0,gadm_level_1,gadm_level_2,region_custom,region_detail,iso_2,iso_3,taxa,kingdom,phylum,class,order,family,source_name,source_link,language,year
1123,Europe,Germany,Berlin,,,,DE,DEU,Ustilaginales,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,,Rote Liste und Gesamtartenliste der Brandpilze (Ustilaginales) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/pilze/,German,2003
1124,Europe,Germany,Berlin,,,,DE,DEU,Mammals,Animalia,Chordata,Mammalia,,,Rote Liste und Gesamtartenliste der Säugetiere (Mammalia) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/saeugetiere/,German,2003
1125,Europe,Germany,Berlin,,,,DE,DEU,Breeding Birds,Animalia,Chordata,Aves,,,"Rote Liste und Liste der Brutvögel (Aves) von Berlin, 3. Fassung",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/voegel/,German,2013
1126,Europe,Germany,Berlin,,,,DE,DEU,Breeding Birds,Animalia,Chordata,Aves,,,"Rote Liste und Liste der Brutvögel (Aves) von Berlin, 2. Fassung",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/voegel/,German,2003
1127,Europe,Germany,Berlin,,,,DE,DEU,Breeding Birds,Animalia,Chordata,Aves,,,"Rote Liste und Liste der Brutvögel (Aves) von Berlin, 1. Fassung",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/voegel/,German,1991
1128,Europe,Germany,Berlin,,,,DE,DEU,Amphibians,Animalia,Chordata,Amphibia,,,Rote Liste und Gesamtartenliste der Lurche (Amphibia) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/lurche/,German,2015
1129,Europe,Germany,Berlin,,,,DE,DEU,Reptiles,Animalia,Chordata,Reptilia,,,Rote Liste und Gesamtartenliste der Kriechtiere (Reptilia) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/reptilien/,German,2015
1130,Europe,Germany,Berlin,,,,DE,DEU,Fishes,Animalia,Chordata,,,,Fische in Berlin - Bilanz der Artenvielfalt 2023,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/fische-und-neunaugen/,German,2024
1131,Europe,Germany,Berlin,,,,DE,DEU,Cyclostomata,Animalia,Chordata,,,,Fische in Berlin - Bilanz der Artenvielfalt 2023,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/fische-und-neunaugen/,German,2024
1132,Europe,Germany,Berlin,,,,DE,DEU,Bivalvia,Animalia,Mollusca,Bivalvia,,,Rote Liste und Gesamtartenliste der Weichtiere (Mollusca: Gastropoda und Bivalvia) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/schnecken-und-muscheln/,German,2016
1133,Europe,Germany,Berlin,,,,DE,DEU,Gastropoda,Animalia,Mollusca,Gastropoda,,,Rote Liste und Gesamtartenliste der Weichtiere (Mollusca: Gastropoda und Bivalvia) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/schnecken-und-muscheln/,German,2016
1134,Europe,Germany,Berlin,,,,DE,DEU,Makrolepidoptera,Animalia,Arthropoda,Insecta,Lepidoptera,,Rote Liste und Gesamtartenliste der Großschmetterlinge (Lepidoptera: „Makrolepidoptera“) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge,German,2017
1135,Europe,Germany,Berlin,,,,DE,DEU,Odonata,Animalia,Arthropoda,Insecta,Odonata,,Rote Liste und Gesamtartenliste der Libellen (Odonata) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge,German,2016
1136,Europe,Germany,Berlin,,,,DE,DEU,Ensifera,Animalia,Arthropoda,Insecta,Orthoptera,,Rote Liste und Gesamtartenliste der Heuschrecken und Grillen (Saltatoria: Ensifera et Caelifera) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge,German,2004
1137,Europe,Germany,Berlin,,,,DE,DEU,Caelifera,Animalia,Arthropoda,Insecta,Orthoptera,,Rote Liste und Gesamtartenliste der Heuschrecken und Grillen (Saltatoria: Ensifera et Caelifera) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge,German,2004
1138,Europe,Germany,Berlin,,,,DE,DEU,Fulgoromorpha,Animalia,Arthropoda,Insecta,Hemiptera,,Rote Liste und Gesamtartenliste der Zikaden (Hemiptera: Fulgoromorpha und Cicadomorpha) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge,German,2016
1139,Europe,Germany,Berlin,,,,DE,DEU,Cicadomorpha,Animalia,Arthropoda,Insecta,Hemiptera,Palaeontinidae,Rote Liste und Gesamtartenliste der Zikaden (Hemiptera: Fulgoromorpha und Cicadomorpha) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge,German,2016
1140,Europe,Germany,Berlin,,,,DE,DEU,Snakeflies,Animalia,Arthropoda,Insecta,Raphidioptera,,"Rote Liste und Gesamtartenliste der Kamelhalsfliegen, Schlammfliegen und Netzflügler (Raphidioptera, Megaloptera, Neuroptera) von Berlin",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge,German,2003
1141,Europe,Germany,Berlin,,,,DE,DEU,Megaloptera,Animalia,Arthropoda,Insecta,Megaloptera,,"Rote Liste und Gesamtartenliste der Kamelhalsfliegen, Schlammfliegen und Netzflügler (Raphidioptera, Megaloptera, Neuroptera) von Berlin",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge,German,2003
1142,Europe,Germany,Berlin,,,,DE,DEU,Net-Winged Insects,Animalia,Arthropoda,Insecta,Neuroptera,,"Rote Liste und Gesamtartenliste der Kamelhalsfliegen, Schlammfliegen und Netzflügler (Raphidioptera, Megaloptera, Neuroptera) von Berlin",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge,German,2003
1143,Europe,Germany,Berlin,,,,DE,DEU,Bees,Animalia,Arthropoda,Insecta,Hymenoptera,,Rote Liste und Gesamtartenliste der Bienen und Wespen (Hymenoptera part.) von Berlin mit Angaben zu den Ameisen,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen,German,2004
1144,Europe,Germany,Berlin,,,,DE,DEU,Wasps,Animalia,Arthropoda,Insecta,Hymenoptera,,Rote Liste und Gesamtartenliste der Bienen und Wespen (Hymenoptera part.) von Berlin mit Angaben zu den Ameisen,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen,German,2004
1145,Europe,Germany,Berlin,,,,DE,DEU,Caddisflies,Animalia,Arthropoda,Insecta,Trichoptera,,Rote Liste und Gesamtartenliste der Köcherfliegen (Trichoptera) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen,German,2015
1146,Europe,Germany,Berlin,,,,DE,DEU,Mecoptera,Animalia,Arthropoda,Insecta,Mecoptera,,Rote Liste und Gesamtartenliste der Schnabelfliegen (Mecoptera) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen,German,2004
1147,Europe,Germany,Berlin,,,,DE,DEU,Asilidae,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Rote Liste und Gesamtartenliste der Raubfliegen (Diptera: Asilidae) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen,German,2015
1148,Europe,Germany,Berlin,,,,DE,DEU,Mayflies,Animalia,Arthropoda,Insecta,Ephemeroptera,,Rote Liste und Gesamtartenliste der Eintagsfliegen (Ephemeroptera) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen,German,2016
1149,Europe,Germany,Berlin,,,,DE,DEU,Hoverflies,Animalia,Arthropoda,Insecta,Diptera,,Rote Liste und Gesamtartenliste der Schwebfliegen (Diptera: Syrphidae) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen,German,2017
1150,Europe,Germany,Berlin,,,,DE,DEU,Water Beetles,Animalia,Arthropoda,Insecta,Coleoptera,,"Rote Liste und Gesamtartenliste der Wasserkäfer von Berlin (Coleoptera: Hydradephaga, Hydrophiloidea part., Hydraenidae, Elmidae und Dryopidae)",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer,German,2016
1151,Europe,Germany,Berlin,,,,DE,DEU,Ground Beetles,Animalia,Arthropoda,Insecta,Coleoptera,,Rote Liste und Gesamtartenliste der Laufkäfer (Coleoptera: Carabidae) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer,German,2004
1152,Europe,Germany,Berlin,,,,DE,DEU,Buprestidae,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,"Rote Liste, Gesamtartenliste, Berlin, Coleoptera, Buprestidae, Prachtkäfer",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer,German,2016
1153,Europe,Germany,Berlin,,,,DE,DEU,Megalopodidae,Animalia,Arthropoda,Insecta,Coleoptera,Megalopodidae,Rote Liste und Gesamtartenliste der Blattkäfer (Coleoptera: Chrysomelidae und Megalopodidae) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer,German,2016
1154,Europe,Germany,Berlin,,,,DE,DEU,Chrysomelidae,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Rote Liste und Gesamtartenliste der Blattkäfer (Coleoptera: Chrysomelidae und Megalopodidae) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer,German,2016
1155,Europe,Germany,Berlin,,,,DE,DEU,Scarabaeoidea,Animalia,Arthropoda,Insecta,Coleoptera,,Rote Liste und Gesamtartenliste der Blatthornkäfer (Coleoptera: Scarabaeoidea) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer,German,2016
1156,Europe,Germany,Berlin,,,,DE,DEU,Cerambycidae,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Rote Liste und Gesamtartenliste der Bockkäfer (Coleoptera: Cerambycidae) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer,German,2016
1157,Europe,Germany,Berlin,,,,DE,DEU,Curculionoidea,Animalia,Arthropoda,Insecta,Coleoptera,,Rote Liste und Gesamtartenliste der Bockkäfer (Coleoptera: Cerambycidae) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer,German,2004
1158,Europe,Germany,Berlin,,,,DE,DEU,Heteroptera,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Rote Liste und Gesamtartenliste der Wanzen (Heteroptera) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2017
1159,Europe,Germany,Berlin,,,,DE,DEU,Staphylinoidea,Animalia,Arthropoda,Insecta,Coleoptera,,Rote Liste und Gesamtartenliste der Kurzflügelkäferartigen und Stutzkäfer (Coleoptera: Staphylinoidea und Histeridae) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2016
1160,Europe,Germany,Berlin,,,,DE,DEU,Histeridae,Animalia,Arthropoda,Insecta,Coleoptera,Histeridae,Rote Liste und Gesamtartenliste der Kurzflügelkäferartigen und Stutzkäfer (Coleoptera: Staphylinoidea und Histeridae) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2016
1161,Europe,Germany,Berlin,,,,DE,DEU,Bostrichoidea,Animalia,Arthropoda,Insecta,Coleoptera,,"Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2016
1162,Europe,Germany,Berlin,,,,DE,DEU,Cleroidea,Animalia,Arthropoda,Insecta,Coleoptera,,"Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2016
1163,Europe,Germany,Berlin,,,,DE,DEU,Cucujoidea,Animalia,Arthropoda,Insecta,Coleoptera,,"Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2016
1164,Europe,Germany,Berlin,,,,DE,DEU,Elateridae,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,"Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2016
1165,Europe,Germany,Berlin,,,,DE,DEU,Lymexyloidea,Animalia,Arthropoda,Insecta,Coleoptera,,"Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2016
1166,Europe,Germany,Berlin,,,,DE,DEU,Tenebrionidae,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,"Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)",https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2016
1167,Europe,Germany,Berlin,,,,DE,DEU,Spiders,Animalia,Arthropoda,Arachnida,Araneae,,Rote Liste und Gesamtartenliste der Spinnen (Araneae) und Gesamtartenliste der Weberknechte (Opiliones) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2016
1168,Europe,Germany,Berlin,,,,DE,DEU,Opiliones,Animalia,Arthropoda,Arachnida,Opiliones,,Rote Liste und Gesamtartenliste der Spinnen (Araneae) und Gesamtartenliste der Weberknechte (Opiliones) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2016
1169,Europe,Germany,Berlin,,,,DE,DEU,Myxomycetes,Protozoa,Mycetozoa,Myxomycetes,,,Rote Liste und Gesamtartenliste der Schleimpilze (Myxomycetes inkl. Ceratiomyxomycetes) von Berlin,https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php,German,2023
1170,Europe,Germany,Brandenburg,,,,DE,DEU,Breeding Birds,Animalia,Chordata,Aves,,,Rote Liste der Brutvögel des Landes Brandenburg 2019,https://lfu.brandenburg.de/lfu/de/aufgaben/natur/artenschutz/rote-listen/rote-listen-der-brutvoegel/,German,2019
1172,Europe,Germany,Brandenburg,,,,DE,DEU,Bees,Animalia,Arthropoda,Insecta,Hymenoptera,,Rote Liste und Artenliste der Bienen des Landes Brandenburg (Hymenoptera: Apidae),https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~18-08-2000-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-1-2000,German,2000
1173,Europe,Germany,Brandenburg,,,,DE,DEU,Ensifera,Animalia,Arthropoda,Insecta,Orthoptera,,Rote Liste und Artenliste der Heuschrecken des Landes Brandenburg,https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-1-1999,German,1999
1174,Europe,Germany,Brandenburg,,,,DE,DEU,Caelifera,Animalia,Arthropoda,Insecta,Orthoptera,,Rote Liste und Artenliste der Heuschrecken des Landes Brandenburg,https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-1-1999,German,1999
1175,Europe,Germany,Brandenburg,,,,DE,DEU,Ground Beetles,Animalia,Arthropoda,Insecta,Coleoptera,,Rote Liste und Artenliste der Laufkäfer des Landes Brandenburg (Coleoptera: Carabidae),https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-4-1999,German,1999
1176,Europe,Germany,Brandenburg,,,,DE,DEU,Odonata,Animalia,Arthropoda,Insecta,Odonata,,Rote Liste der Libellen (Odonata) des Landes Brandenburg 2016,https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~08-09-2017-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-4-2017,German,2016
1177,Europe,Germany,Brandenburg,,,,DE,DEU,Macrolepidoptera,Animalia,Arthropoda,Insecta,Lepidoptera,,Gesamtartenliste und Rote Liste der Schmetterlinge (Macrolepidoptera) des Landes Brandenburg,https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-2001-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-3-2001,German,2001
1178,Europe,Germany,Brandenburg,,,,DE,DEU,Water Beetles,Animalia,Arthropoda,Insecta,Coleoptera,,"Rote Liste und Artenliste der Wasserkäfer des Landes Brandenburg (Coleoptera: Hydradephaga, Hydrophiloidea part., Dryoopoidea part. und Hydraenidae)",https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-2000-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-3-2000,German,2000
1179,Europe,Germany,Brandenburg,,,,DE,DEU,Spiders,Animalia,Arthropoda,Arachnida,Araneae,,"Gesamtartenliste und Rote Liste der Webspinnen, Weberknechte und Pseudoskorpione des Landes Brandenburg",https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-2-1999,German,1999
1180,Europe,Germany,Brandenburg,,,,DE,DEU,Opiliones,Animalia,Arthropoda,Arachnida,Opiliones,,"Gesamtartenliste und Rote Liste der Webspinnen, Weberknechte und Pseudoskorpione des Landes Brandenburg",https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-2-1999,German,1999
1181,Europe,Germany,Brandenburg,,,,DE,DEU,Pseudoscorpiones,Animalia,Arthropoda,Arachnida,Pseudoscorpiones,,"Gesamtartenliste und Rote Liste der Webspinnen, Weberknechte und Pseudoskorpione des Landes Brandenburg",https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-2-1999,German,1999
1182,Europe,Germany,Brandenburg,,,,DE,DEU,Wasps,Animalia,Arthropoda,Insecta,Hymenoptera,,Rote Listen und Artenlisten Wespen des Landes Brandenburg,https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1998-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-2-1998,German,1998
1183,Europe,Germany,Brandenburg,,,,DE,DEU,Amphibians,Animalia,Chordata,Amphibia,,,Rote Listen und Artenlisten der Lurche (Amphibia) und Kriechtiere (Reptilia) des Landes Brandenburg,https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-2004-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-4-2004,German,2004
1184,Europe,Germany,Brandenburg,,,,DE,DEU,Reptiles,Animalia,Chordata,Reptilia,,,Rote Listen und Artenlisten der Lurche (Amphibia) und Kriechtiere (Reptilia) des Landes Brandenburg,https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-2004-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-4-2004,German,2004
1185,Europe,Germany,Brandenburg,,,,DE,DEU,Vascular Plants,Plantae,Tracheophyta,,,,Rote Liste der etablierten Gefäßpflanzen Brandenburgs (und Berlins),https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-2006-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-4-2006,German,2006
